mal_id,url,title,title_english,title_japanese,type,source,episodes,status,duration,rating,score,rank,popularity,members,favorites,synopsis,season,year,studios,genres,images.jpg.image_url,trailer.url,aired.from,aired.to,broadcast.string
60154,https://myanimelist.net/anime/60154/Ore_wa_Seikan_Kokka_no_Akutoku_Ryoushu,Ore wa Seikan Kokka no Akutoku Ryoushu!,I'm the Evil Lord of an Intergalactic Empire!,俺は星間国家の悪徳領主！,TV,Light novel,,Currently Airing,23 min,PG-13 - Teens 13 or older,6.65,6248,4299,30584,88,"In his last life, Liam lived as a moral, responsible person...but died deep in debt and betrayed by his wife. Reborn into the ruling family of a vast interstellar empire, Liam knows that life is divided between the downtrodden and the ones who do the stomping, so this time he's going to take what he wants and live for himself. But somehow, things refuse to work out that way. Despite doing his best to become a tyrant, Liam's decisions lead to nothing but peace and prosperity for the empire under his rule, and he just gets more and more popular!

(Source: Seven Seas Entertainment)",spring,2025,Quad,"Action, Fantasy, Sci-Fi",https://cdn.myanimelist.net/images/anime/1703/148600.jpg,https://www.youtube.com/watch?v=bwOH4WJ_rDk,2025-04-06T00:00:00+00:00,,Sundays at 02:00 (JST)
59730,https://myanimelist.net/anime/59730/A-Rank_Party_wo_Ridatsu_shita_Ore_wa_Moto_Oshiego-tachi_to_Meikyuu_Shinbu_wo_Mezasu,"A-Rank Party wo Ridatsu shita Ore wa, Moto Oshiego-tachi to Meikyuu Shinbu wo Mezasu.",I Left My A-Rank Party to Help My Former Students Reach the Dungeon Depths!,Aランクパーティを離脱した俺は、元教え子たちと迷宮深部を目指す。,TV,Light novel,24,Currently Airing,22 min per ep,PG-13 - Teens 13 or older,6.64,6295,2998,61657,159,"""I can't do this anymore!"" Yuke Feldio, a red mage, just left his adventurer A-Rank party. After being mistreated as a handyman and ridiculed for five years, he finally snapped! And so began his desolate, unemployed life... or so he thought! Through a stroke of luck, Yuke is welcomed into an all-female adventurer party comprised of his former students!! As they defeat dungeons one after another, Yuke's true strength is gradually revealed! As it turns out, this red mage wields extraordinary magic and skills?!

(Source: Kodansha USA)",winter,2025,Bandai Namco Pictures,"Action, Adventure, Fantasy, Romance",https://cdn.myanimelist.net/images/anime/1378/148615.jpg,https://www.youtube.com/watch?v=LvzfKjNjJeg,2025-01-12T00:00:00+00:00,,Sundays at 00:55 (JST)
59730,https://myanimelist.net/anime/59730/A-Rank_Party_wo_Ridatsu_shita_Ore_wa_Moto_Oshiego-tachi_to_Meikyuu_Shinbu_wo_Mezasu,"A-Rank Party wo Ridatsu shita Ore wa, Moto Oshiego-tachi to Meikyuu Shinbu wo Mezasu.",I Left My A-Rank Party to Help My Former Students Reach the Dungeon Depths!,Aランクパーティを離脱した俺は、元教え子たちと迷宮深部を目指す。,TV,Light novel,24,Currently Airing,22 min per ep,PG-13 - Teens 13 or older,6.64,6295,2998,61657,159,"""I can't do this anymore!"" Yuke Feldio, a red mage, just left his adventurer A-Rank party. After being mistreated as a handyman and ridiculed for five years, he finally snapped! And so began his desolate, unemployed life... or so he thought! Through a stroke of luck, Yuke is welcomed into an all-female adventurer party comprised of his former students!! As they defeat dungeons one after another, Yuke's true strength is gradually revealed! As it turns out, this red mage wields extraordinary magic and skills?!

(Source: Kodansha USA)",winter,2025,Bandai Namco Pictures,"Action, Adventure, Fantasy, Romance",https://cdn.myanimelist.net/images/anime/1378/148615.jpg,https://www.youtube.com/watch?v=LvzfKjNjJeg,2025-01-12T00:00:00+00:00,,Sundays at 00:55 (JST)
55995,https://myanimelist.net/anime/55995/Your_Forma,Your Forma,Your Forma,ユア・フォルマ,TV,Light novel,,Currently Airing,23 min,PG-13 - Teens 13 or older,6.63,6387,4470,28267,65,"In an alternate 2023, the Your Forma, a miraculous ""smart thread"" technology initially developed to treat a massive outbreak of viral encephalitis, has become an integral part of daily life. But these convenient devices come with an invasive drawback—they record every sight, sound, and even emotion their users experience.

For electronic investigator Echika Hieda, diving into peoples' memories via the Your Forma and hunting for evidence to solve the toughest crimes is all part of a day's work. The problem is, she's so good at what she does that her assistants literally fry their brains trying to keep up with her. After putting one too many aides in the hospital, the top brass finally furnish Echika with a partner on her level, a brilliant yet cheeky android named Harold Lucraft. Does this unlikely duo have what it takes to resolve their mutual suspicions and avert a deadly technological infection from sweeping across the globe before it's too late?

(Source: Yen Press)",spring,2025,Geno Studio,"Mystery, Sci-Fi",https://cdn.myanimelist.net/images/anime/1577/147967.jpg,https://www.youtube.com/watch?v=v2PU0EhV8uw,2025-04-02T00:00:00+00:00,,Wednesdays at 23:45 (JST)
60146,https://myanimelist.net/anime/60146/Saikyou_no_Ousama_Nidome_no_Jinsei_wa_Nani_wo_Suru,"Saikyou no Ousama, Nidome no Jinsei wa Nani wo Suru?",The Beginning After the End,最強の王様、二度目の人生は何をする?,TV,Other,,Currently Airing,22 min,PG-13 - Teens 13 or older,6.62,6468,2618,77735,744,"The story follows the strongest king in history, Grey. Although he possesses unparalleled power, wealth, and fame, there is no one who stands by his side…and he trusts no one. One day, Grey suddenly meets his death and is reincarnated as a powerless infant named Arthur in a world of magic. Surrounded by a loving family and companions, Arthur starts to experience joys in this new life that he never knew in his previous one. However, during a journey, his family is attacked by bandits...

Thus begins his second life, filled with love and adventure!

(Source: Official site)",spring,2025,Studio A-CAT,Fantasy,https://cdn.myanimelist.net/images/anime/1712/148299.jpg,https://www.youtube.com/watch?v=xlRCC8SXT3Y,2025-04-02T00:00:00+00:00,,Wednesdays at 23:30 (JST)
59840,https://myanimelist.net/anime/59840/Yumemiru_Otome,Yumemiru Otome,,夢見ル乙女,OVA,Manga,,Currently Airing,16 min,Rx - Hentai,6.6,,11684,2190,7,"Beautiful sisters Manaka and Mizuki Miyama study at a girls' school and live a carefree life. Strict Mizuki is absorbed in her studies, while cheerful Manaka dreams of a happy relationship and begins dating a handsome teacher. Having trusted, the girl comes to his house in the hope of having a romantic time. However, her naive dreams were not destined to come true.",,,T-Rex,Hentai,https://cdn.myanimelist.net/images/anime/1248/145500.jpg,,2024-11-29T00:00:00+00:00,,
60377,https://myanimelist.net/anime/60377/Nazotoki_wa_Dinner_no_Ato_de,Nazotoki wa Dinner no Ato de,The Dinner Table Detective,謎解きはディナーのあとで,TV,Novel,12,Currently Airing,22 min per ep,PG-13 - Teens 13 or older,6.59,6604,5672,15707,32,"Set in Kunitachi City, Tokyo. Reiko Houshou, a rookie detective at the Kunitachi Police Department, is also the heiress of the globally renowned ""Houshou Group."" She tackles challenging cases alongside Inspector Kazamatsuri, heir to the ""Kazamatsuri Motors"" family business, and Kageyama, her sharp-tongued butler and driver.

With biting remarks like, ""Are your eyes merely decorative, my lady?"" Kageyama not only critiques Reiko's lack of deductive skills but also brilliantly solves the mysteries at hand. A sharp-tongued butler meets classic detective fiction in this unique mystery series.

(Source: MAL News)",spring,2025,Madhouse,"Comedy, Mystery",https://cdn.myanimelist.net/images/anime/1496/146890.jpg,https://www.youtube.com/watch?v=6wszobi3vHc,2025-04-04T00:00:00+00:00,,Fridays at 23:30 (JST)
1960,https://myanimelist.net/anime/1960/Sore_Ike_Anpanman,Sore Ike! Anpanman,,それいけ！アンパンマン,TV,Picture book,,Currently Airing,24 min,PG - Children,6.58,6635,9188,4697,32,"One night, a Star of Life falls down the chimney of a bakery nestled deep in the forest, causing the dough in the oven to come to life. The dough becomes Anpanman, a superhero made of anpan (a sweet roll with bean jam filling). Together with his friends, Anpanman fights his rival Baikinman and helps the malnourished. 

(Source: ANN)",fall,1988,TMS Entertainment,"Comedy, Fantasy",https://cdn.myanimelist.net/images/anime/1902/111797.jpg,,1988-10-03T00:00:00+00:00,,Fridays at 16:20 (JST)
60749,https://myanimelist.net/anime/60749/Maomao_no_Hitorigoto_2nd_Season,Maomao no Hitorigoto 2nd Season,,猫猫のひとりごと 第2期,ONA,Light novel,,Currently Airing,1 min,PG-13 - Teens 13 or older,6.57,6706,14635,930,0,Mini anime for Kusuriya no Hitorigoto 2nd Season released on YouTube.,,,TOHO animation STUDIO,"Comedy, Mystery",https://cdn.myanimelist.net/images/anime/1946/147490.jpg,,2025-01-13T00:00:00+00:00,,
37290,https://myanimelist.net/anime/37290/Ani_x_Para__Anata_no_Hero_wa_Dare_desu_ka,Ani x Para: Anata no Hero wa Dare desu ka,Animation × Paralympic: Who Is Your Hero?,アニ×パラ〜あなたのヒーローは誰ですか〜,TV Special,Original,,Currently Airing,5 min,G - All Ages,6.52,7014,12726,1571,2,"NHK specials on parasports. The first episode covers blind soccer, with character designs by Yoichi Takahashi (from the Captain Tsubasa fame). And the second episode covers a female sprinter with a prosthetic leg, with character designs by Eisaku Kubonouchi (from the Hungry Days: Aoharu ka yo. fame). The specials featured interviews, coverage of the Paralympics, and an animated segment. This MAL entry will cover only the animated segment.",,,"Nippon Animation, Gallop, TMS Entertainment, SynergySP, DLE, Bandai Namco Pictures",Sports,https://cdn.myanimelist.net/images/anime/1336/102231.jpg,,2017-11-10T00:00:00+00:00,,
56512,https://myanimelist.net/anime/56512/Ane_Jiyoku_Tsukushi__Neesan_no_Shitagi,Ane Jiyoku Tsukushi: Neesan no Shitagi,,姉辱尽くし ~姉さんの下着~,OVA,Original,,Currently Airing,20 min,Rx - Hentai,6.5,,10939,2730,12,"Ema, the student council president, is a quiet, beautiful, and perfect girl. Her younger sister, Ruka, enjoys popularity comparable to that of an idol and is always the center of attention. Despite this, their younger brother Mizuki is rather ordinary.

Since childhood, Mizuki has been the target of teasing from Ema and treated demanding by Ruka. However, his life takes a turn when he enters a romantic relationship.",,,Nur,Hentai,https://cdn.myanimelist.net/images/anime/1287/138202.jpg,,2023-11-24T00:00:00+00:00,,
50622,https://myanimelist.net/anime/50622/Kemonokko_Tsuushin__The_Animation,Kemonokko Tsuushin: The Animation,,けものっ娘通信 〜The Animation〜,ONA,Manga,,Currently Airing,18 min,Rx - Hentai,6.49,,7581,7633,78,"Episode 1
Hiro Kuroda is a boy who worries about his small body but hates the taste of milk. One day, he inadvertently summons a cowgirl named Bell from another world through a strange application on his smartphone. Bell soon starts to work as a farmer in Hiro's world while building a strong friendship with her summoner. Noticing that her summoner strongly dislikes milk despite his desire to grow taller, Bell offers him a kind that she knows he will love and help him grow.

Episode 2
Single and middle-aged Toru Negishi registers for a sexual pet website that is said to give its users a free beast girl. Asking for a catgirl while signing up, Negishi is surprised when his request is immediately accepted. Suddenly, a magic circle appears in his living room, summoning a catgirl in heat called Nia. Unluckily for her, she arrives from another world having just masturbated and, therefore, naked. Nia is initially displeased with what happened, but after living with Negishi for some time, she starts to feel sexually attracted toward him.

[Written by MAL Rewrite]",,,,Hentai,https://cdn.myanimelist.net/images/anime/1323/120337.jpg,,2021-12-25T00:00:00+00:00,,
56903,https://myanimelist.net/anime/56903/MyGO_Member_no_Nichijou,MyGO!!!!! Member no Nichijou,,MyGO!!!!!メンバーの日常,ONA,Mixed media,,Currently Airing,33 sec,PG-13 - Teens 13 or older,6.48,7275,16358,592,1,Shorts showing the daily lives of members of the band MyGO!!!!! released on the official YouTube channel.,,,Studio Moriken,"Comedy, Gourmet",https://cdn.myanimelist.net/images/anime/1336/139081.jpg,,2022-08-24T00:00:00+00:00,,
58833,https://myanimelist.net/anime/58833/Kakushite_Makina-san,Kakushite! Makina-san!!,Makina-san's a Love Bot?!,かくして！マキナさん!!,TV,Manga,,Currently Airing,12 min,R+ - Mild Nudity,6.47,7356,4926,22523,107,"Makina Agatsuma, the school idol, moves into the home of Eita Akutsu, an introverted mechanical otaku. Eita, who has secretly harbored feelings for her, thinks he's hit the jackpot! But it turns out, she's actually a robot made for sexual purposes. Caught off guard by her sudden physical advances, the virgin Eita is at a loss. Furthermore, he finds himself in a frenzy trying to help her maintain her secret identity. A romantic comedy with a slightly risqué mechanical revelation, where hilarity ensues as they try to keep the secret under wraps!

(Source: MAL News)",spring,2025,BloomZ,"Comedy, Romance, Sci-Fi, Ecchi",https://cdn.myanimelist.net/images/anime/1843/146935.jpg,https://www.youtube.com/watch?v=Fwjexo4eJ70,2025-04-07T00:00:00+00:00,,Mondays at 01:20 (JST)
55593,https://myanimelist.net/anime/55593/Holo_no_Graffiti_Specials,Holo no Graffiti Specials,Holo Graffiti Specials,ホロのぐらふぃてぃ,ONA,Other,,Currently Airing,1 min,PG-13 - Teens 13 or older,6.47,7336,13960,1111,5,Special episodes of Holo no Graffiti.,,,Hololive Production,Comedy,https://cdn.myanimelist.net/images/anime/1550/136355.jpg,,2019-04-29T00:00:00+00:00,,
58359,https://myanimelist.net/anime/58359/Isshun_de_Chiryou_shiteita_noni_Yakutatazu_to_Tsuihou_sareta_Tensai_Chiyushi_Yami_Healer_toshite_Tanoshiku_Ikiru,"Isshun de Chiryou shiteita noni Yakutatazu to Tsuihou sareta Tensai Chiyushi, Yami Healer toshite Tanoshiku Ikiru",The Brilliant Healer's New Life in the Shadows,一瞬で治療していたのに役立たずと追放された天才治癒師、闇ヒーラーとして楽しく生きる,TV,Light novel,12,Currently Airing,24 min per ep,PG-13 - Teens 13 or older,6.45,7437,3616,43650,129,"Life hasn't been kind to Zenos. He was born in the slums, and his dirt-poor background has denied him almost every opportunity. After an encounter with a healer, he throws himself into studying to become one and finally catches a break when an adventurer invites Zenos into his party. Zenos is thrilled—so thrilled, in fact, that he's willing to put up with his teammates treating him like garbage. They fail to appreciate his talents and ultimately kick him to the curb, claiming he's outlived his usefulness to them.

Now bereft of money and out of options, Zenos decides to put his self-taught skills to use elsewhere and opens an underground clinic. Word quickly spreads about the brilliant healer working incredible magic in the city's shadowy underbelly. Even the royal palace is taking notice...

Can Zenos buck the odds and carve out a life for himself in a world that's spit in his face? And can he save the lives of the patients who wind up on his doorstep in the process?

(Source: J-Novel Club)",spring,2025,Makaria,Fantasy,https://cdn.myanimelist.net/images/anime/1211/147335.jpg,https://www.youtube.com/watch?v=3E5gmPGu238,2025-04-03T00:00:00+00:00,,Thursdays at 23:30 (JST)
